# LAMMPS data molecule Polycrystalline Si with 3 grains

1706 atoms 
1 atom types 
0.0 21.640000 xlo xhi 
0.0 21.640000 ylo yhi 
0.0 21.640000 zlo zhi 

Atoms 

73 1 1 3.315914 2.271253 12.499014 
74 1 1 0.179024 6.236794 8.454154 
75 1 1 0.623548 6.672383 9.882039 
76 1 1 1.279741 3.904650 11.032045 
77 1 1 1.724265 4.340239 12.459929 
78 1 1 0.132617 6.409226 12.420845 
79 1 1 0.450118 1.604244 12.004028 
80 1 1 0.788809 3.641493 13.570851 
81 1 1 2.380457 1.572507 13.609936 
82 1 1 2.824982 2.008095 15.037820 
83 1 1 0.894643 2.039833 13.431912 
84 1 1 0.403711 1.776676 15.970719 
85 1 1 1.233333 4.077082 14.998736 
86 1 1 1.889526 1.309350 16.148742 
87 1 1 2.334050 1.744938 17.576626 
88 1 1 0.297877 3.378336 16.109658 
89 1 1 0.742401 3.813925 17.537542 
90 1 1 1.398594 1.046193 18.687548 
91 1 1 0.251470 3.550768 20.076348 
92 1 1 8.848036 1.050726 0.022089 
93 1 1 11.713831 1.717734 0.517075 
94 1 1 9.292560 1.486314 1.449974 
95 1 1 10.122183 3.786721 0.477991 
96 1 1 10.778375 1.018988 1.627997 
97 1 1 11.222899 1.454577 3.055882 
98 1 1 8.530534 5.855707 0.438907 
99 1 1 6.109263 5.624287 1.371805 
100 1 1 6.938886 7.924694 0.399822 
101 1 1 6.765456 2.856555 2.521811 
102 1 1 7.595078 5.156961 1.549829 
103 1 1 9.186726 3.087975 1.588913 
104 1 1 9.631251 3.523563 3.016797 
105 1 1 7.700912 3.555301 1.410890 
106 1 1 7.209980 3.292144 3.949696 
107 1 1 8.039602 5.592550 2.977713 
108 1 1 8.357104 0.787569 2.560896 
109 1 1 7.866172 0.524411 5.099702 
110 1 1 8.695795 2.824818 4.127719 
111 1 1 10.287443 0.755831 4.166804 
112 1 1 10.731968 1.191420 5.594688 
113 1 1 8.801629 1.223157 3.988780 
114 1 1 8.310697 0.960000 6.527587 
115 1 1 9.140319 3.260406 5.555604 
116 1 1 9.796511 0.492674 6.705610 
117 1 1 10.241036 0.928263 8.133494 
118 1 1 5.347237 9.993680 0.360738 
119 1 1 2.925966 9.762260 1.293637 
120 1 1 3.755588 12.062667 0.321654 
121 1 1 3.582159 6.994528 2.443643 
122 1 1 4.411781 9.294934 1.471660 
123 1 1 6.003429 7.225948 1.510744 
124 1 1 6.447954 7.661536 2.938629 
125 1 1 4.517615 7.693274 1.332721 
126 1 1 4.026683 7.430117 3.871527 
127 1 1 4.856305 9.730523 2.899544 
128 1 1 5.173807 4.925542 2.482727 
129 1 1 4.682875 4.662384 5.021534 
130 1 1 5.512498 6.962791 4.049551 
131 1 1 7.104146 4.893804 4.088635 
132 1 1 7.548670 5.329393 5.516519 
133 1 1 5.618331 5.361130 3.910612 
134 1 1 5.127400 5.097973 6.449418 
135 1 1 5.957022 7.398379 5.477435 
136 1 1 6.274524 2.593398 5.060618 
137 1 1 5.783592 2.330241 7.599424 
138 1 1 6.613214 4.630647 6.627441 
139 1 1 8.204863 2.561660 6.666526 
140 1 1 8.649387 2.997249 8.094410 
141 1 1 6.719048 3.028987 6.488502 
142 1 1 6.228116 2.765829 9.027309 
143 1 1 7.057739 5.066236 8.055326 
144 1 1 7.375240 0.261254 7.638509 
145 1 1 7.713931 2.298503 9.205332 
146 1 1 9.305579 0.229517 9.244416 
147 1 1 9.750104 0.665105 10.672301 
148 1 1 7.819765 0.696843 9.066393 
149 1 1 7.328833 0.433686 11.605199 
150 1 1 8.158455 2.734092 10.633216 
151 1 1 0.398861 11.132501 2.365474 
152 1 1 1.228484 13.432907 1.393491 
153 1 1 2.820132 11.363921 1.432576 
154 1 1 3.264657 11.799509 2.860460 
155 1 1 1.334318 11.831247 1.254552 
156 1 1 0.843386 11.568090 3.793359 
157 1 1 1.990510 9.063515 2.404559 
158 1 1 1.499578 8.800357 4.943365 
159 1 1 2.329200 11.100764 3.971382 
160 1 1 3.920849 9.031777 4.010466 
161 1 1 4.365373 9.467366 5.438351 
162 1 1 2.435034 9.499103 3.832443 
163 1 1 1.944103 9.235946 6.371249 
164 1 1 2.773725 11.536352 5.399267 
165 1 1 3.091227 6.731371 4.982449 
166 1 1 2.600295 6.468214 7.521256 
167 1 1 3.429917 8.768620 6.549273 
168 1 1 5.021566 6.699633 6.588357 
169 1 1 5.466090 7.135222 8.016241 
170 1 1 3.535751 7.166960 6.410334 
171 1 1 3.044819 6.903802 8.949140 
172 1 1 3.874442 9.204209 7.977157 
173 1 1 4.191943 4.399227 7.560340 
174 1 1 3.701012 4.136070 10.099146 
175 1 1 4.530634 6.436476 9.127163 
176 1 1 6.122282 4.367490 9.166248 
177 1 1 6.566807 4.803078 10.594132 
178 1 1 4.636468 4.834816 8.988224 
179 1 1 4.145536 4.571659 11.527031 
180 1 1 4.975158 6.872065 10.555048 
181 1 1 5.292660 2.067084 10.138231 
182 1 1 4.801728 1.803926 12.677037 
183 1 1 5.631351 4.104333 11.705054 
184 1 1 7.222999 2.035346 11.744138 
185 1 1 7.667523 2.470935 13.172023 
186 1 1 5.737184 2.502672 11.566115 
187 1 1 5.246253 2.239515 14.104921 
188 1 1 6.075875 4.539921 13.132939 
189 1 1 6.732067 1.772189 14.282945 
190 1 1 6.837901 0.170529 14.144006 
191 1 1 1.838269 10.837606 6.510188 
192 1 1 2.282793 11.273195 7.938073 
193 1 1 0.352454 11.304933 6.332165 
194 1 1 1.008646 8.537200 7.482171 
195 1 1 0.517714 8.274043 10.020978 
196 1 1 1.347337 10.574449 9.048995 
197 1 1 2.938985 8.505463 9.088079 
198 1 1 3.383510 8.941051 10.515964 
199 1 1 1.453171 8.972789 8.910056 
200 1 1 0.962239 8.709632 11.448862 
201 1 1 1.791861 11.010038 10.476879 
202 1 1 2.109363 6.205057 10.060062 
203 1 1 1.618431 5.941899 12.598868 
204 1 1 2.448053 8.242306 11.626886 
205 1 1 4.039702 6.173319 11.665970 
206 1 1 4.484226 6.608908 13.093854 
207 1 1 2.553887 6.640645 11.487946 
208 1 1 2.062956 6.377488 14.026753 
209 1 1 2.892578 8.677894 13.054770 
210 1 1 3.210080 3.872913 12.637953 
211 1 1 2.719148 3.609756 15.176759 
212 1 1 3.548770 5.910162 14.204776 
213 1 1 5.140419 3.841175 14.243860 
214 1 1 5.584943 4.276764 15.671745 
215 1 1 3.654604 4.308502 14.065837 
216 1 1 3.163672 4.045344 16.604643 
217 1 1 3.993295 6.345751 15.632661 
218 1 1 4.310796 1.540769 15.215843 
219 1 1 4.755321 1.976358 16.643728 
220 1 1 0.856405 10.311292 11.587801 
221 1 1 0.026783 8.010886 12.559784 
222 1 1 0.365473 10.048135 14.126608 
223 1 1 1.957122 7.979148 14.165692 
224 1 1 2.401646 8.414737 15.593576 
225 1 1 0.471307 8.446475 13.987669 
226 1 1 1.127499 5.678742 15.137675 
227 1 1 0.636567 5.415585 17.676481 
228 1 1 1.466190 7.715991 16.704498 
229 1 1 3.057838 5.647005 16.743583 
230 1 1 1.572024 6.114331 16.565559 
231 1 1 1.081092 5.851174 19.104366 
232 1 1 1.910714 8.151580 18.132383 
233 1 1 2.228216 3.346599 17.715565 
234 1 1 0.975258 7.452834 19.243305 
235 1 1 0.145636 5.152428 20.215288 
236 1 1 16.065441 1.917416 1.190084 
237 1 1 11.607997 3.319394 0.656014 
238 1 1 14.473792 3.986403 1.151000 
239 1 1 12.052522 3.754983 2.083899 
240 1 1 12.882144 6.055389 1.111916 
241 1 1 13.199646 1.250408 0.695099 
242 1 1 12.708714 0.987251 3.233905 
243 1 1 13.538336 3.287657 2.261922 
244 1 1 15.129985 1.218670 2.301006 
245 1 1 15.574509 1.654259 3.728891 
246 1 1 13.644170 1.685997 2.122983 
247 1 1 13.153238 1.422839 4.661789 
248 1 1 13.982861 3.723246 3.689807 
249 1 1 14.639053 0.955513 4.839813 
250 1 1 15.083577 1.391102 6.267697 
251 1 1 8.424700 7.457367 0.577846 
252 1 1 11.290495 8.124376 1.072832 
253 1 1 8.869225 7.892956 2.005730 
254 1 1 9.698847 10.193362 1.033747 
255 1 1 10.016349 5.388381 0.616930 
256 1 1 9.525417 5.125224 3.155736 
257 1 1 10.355039 7.425630 2.183754 
258 1 1 11.946688 5.356643 2.222838 
259 1 1 12.391212 5.792232 3.650722 
260 1 1 10.460873 5.823970 2.044814 
261 1 1 9.969941 5.560812 4.583621 
262 1 1 10.799564 7.861219 3.611638 
263 1 1 11.117065 3.056237 3.194821 
264 1 1 10.626134 2.793080 5.733627 
265 1 1 11.455756 5.093486 4.761644 
266 1 1 13.047404 3.024500 4.800728 
267 1 1 13.491929 3.460088 6.228613 
268 1 1 11.561590 3.491826 4.622705 
269 1 1 11.070658 3.228669 7.161511 
270 1 1 11.900280 5.529075 6.189529 
271 1 1 12.217782 0.724094 5.772711 
272 1 1 11.726850 0.460936 8.311518 
273 1 1 12.556473 2.761343 7.339535 
274 1 1 14.148121 0.692356 7.378619 
275 1 1 12.662307 1.159682 7.200596 
276 1 1 12.171375 0.896525 9.739402 
277 1 1 13.000997 3.196931 8.767419 
278 1 1 5.241403 11.595340 0.499677 
279 1 1 8.107198 12.262349 0.994663 
280 1 1 5.685927 12.030929 1.927562 
281 1 1 6.833052 9.526354 0.538761 
282 1 1 6.342120 9.263197 3.077568 
283 1 1 7.171742 11.563603 2.105585 
284 1 1 8.763391 9.494616 2.144669 
285 1 1 9.207915 9.930205 3.572554 
286 1 1 7.277576 9.961943 1.966646 
287 1 1 6.786644 9.698785 4.505452 
288 1 1 7.933768 7.194210 3.116652 
289 1 1 7.442836 6.931053 5.655458 
290 1 1 8.272459 9.231459 4.683476 
291 1 1 9.864107 7.162473 4.722560 
292 1 1 10.308632 7.598061 6.150444 
293 1 1 8.378293 7.629799 4.544537 
294 1 1 7.887361 7.366642 7.083343 
295 1 1 8.716983 9.667048 6.111360 
296 1 1 9.034485 4.862067 5.694543 
297 1 1 8.543553 4.598909 8.233349 
298 1 1 9.373175 6.899316 7.261366 
299 1 1 10.964824 4.830329 7.300451 
300 1 1 11.409348 5.265918 8.728335 
301 1 1 9.479009 5.297655 7.122427 
302 1 1 8.988078 5.034498 9.661234 
303 1 1 9.817700 7.334904 8.689251 
304 1 1 10.135202 2.529923 8.272433 
305 1 1 9.644270 2.266766 10.811240 
306 1 1 10.473892 4.567172 9.839257 
307 1 1 12.065541 2.498185 9.878341 
308 1 1 10.579726 2.965512 9.700318 
309 1 1 11.235918 0.197779 10.850324 
310 1 1 4.750471 11.332183 3.038484 
311 1 1 4.259539 11.069026 5.577290 
312 1 1 6.680810 11.300446 4.644391 
313 1 1 5.194996 11.767772 4.466368 
314 1 1 5.851188 9.000040 5.616374 
315 1 1 5.360256 8.736882 8.155181 
316 1 1 6.189878 11.037289 7.183198 
317 1 1 7.781527 8.968302 7.222282 
318 1 1 8.226051 9.403891 8.650166 
319 1 1 6.295712 9.435628 7.044259 
320 1 1 5.804781 9.172471 9.583065 
321 1 1 6.951905 6.667896 8.194265 
322 1 1 6.460973 6.404739 10.733071 
323 1 1 7.290595 8.705145 9.761088 
324 1 1 8.882244 6.636158 9.800173 
325 1 1 9.326768 7.071747 11.228057 
326 1 1 7.396429 7.103485 9.622149 
327 1 1 6.905497 6.840327 12.160956 
328 1 1 7.735119 9.140734 11.188973 
329 1 1 8.052621 4.335752 10.772156 
330 1 1 7.561690 4.072595 13.310962 
331 1 1 8.391312 6.373001 12.338979 
332 1 1 8.497146 4.771341 12.200040 
333 1 1 3.768608 10.805869 8.116096 
334 1 1 3.277676 10.542712 10.654903 
335 1 1 4.869324 8.473725 10.693987 
336 1 1 4.378392 8.210568 13.232793 
337 1 1 6.799663 8.441988 12.299895 
338 1 1 5.313849 8.909314 12.121871 
339 1 1 4.822917 8.646157 14.660678 
340 1 1 5.970041 6.141582 13.271878 
341 1 1 3.887461 7.947411 15.771600 
342 1 1 20.078360 0.079849 0.296270 
343 1 1 16.895063 4.217822 0.218102 
344 1 1 17.551256 1.450090 1.368108 
345 1 1 18.380878 3.750496 0.396125 
346 1 1 19.972526 1.681510 0.435209 
347 1 1 20.417051 2.117098 1.863094 
348 1 1 18.486712 2.148836 0.257186 
349 1 1 17.995780 1.885679 2.795992 
350 1 1 18.825402 4.186085 1.824009 
351 1 1 19.481595 1.418353 2.974016 
352 1 1 13.711766 8.355795 0.139933 
353 1 1 14.367959 5.588063 1.289939 
354 1 1 15.197581 7.888469 0.317956 
355 1 1 16.789229 5.819483 0.357041 
356 1 1 17.233754 6.255071 1.784925 
357 1 1 15.303415 6.286809 0.179017 
358 1 1 14.812483 6.023652 2.717824 
359 1 1 15.642105 8.324058 1.745841 
360 1 1 15.959607 3.519077 1.329024 
361 1 1 15.468675 3.255919 3.867830 
362 1 1 16.298298 5.556326 2.895847 
363 1 1 17.889946 3.487339 2.934931 
364 1 1 16.404131 3.954665 2.756908 
365 1 1 15.913200 3.691508 5.295714 
366 1 1 16.742822 5.991914 4.323731 
367 1 1 17.060324 1.186933 3.906914 
368 1 1 11.184661 9.726036 1.211771 
369 1 1 13.605932 9.957456 0.278872 
370 1 1 14.050457 10.393044 1.706756 
371 1 1 12.120118 10.424782 0.100849 
372 1 1 11.629186 10.161625 2.639655 
373 1 1 12.776310 7.657050 1.250855 
374 1 1 12.285378 7.393892 3.789661 
375 1 1 13.115000 9.694299 2.817678 
376 1 1 14.706649 7.625312 2.856763 
377 1 1 15.151173 8.060901 4.284647 
378 1 1 13.220834 8.092638 2.678739 
379 1 1 12.729903 7.829481 5.217546 
380 1 1 13.559525 10.129887 4.245563 
381 1 1 13.877027 5.324906 3.828746 
382 1 1 13.386095 5.061749 6.367552 
383 1 1 14.215717 7.362155 5.395569 
384 1 1 15.807366 5.293168 5.434653 
385 1 1 14.321551 5.760495 5.256630 
386 1 1 13.830619 5.497337 7.795436 
387 1 1 14.660242 7.797744 6.823454 
388 1 1 14.977743 2.992762 6.406636 
389 1 1 9.593013 11.795023 1.172686 
390 1 1 10.693730 9.462879 3.750577 
391 1 1 10.202798 9.199722 6.289383 
392 1 1 12.624069 9.431141 5.356485 
393 1 1 11.138254 9.898468 5.178461 
394 1 1 10.647322 9.635310 7.717268 
395 1 1 11.794446 7.130735 6.328468 
396 1 1 11.303514 6.867578 8.867274 
397 1 1 12.133137 9.167984 7.895291 
398 1 1 13.724785 7.098998 7.934375 
399 1 1 12.238971 7.566324 7.756352 
400 1 1 12.895163 4.798592 8.906358 
401 1 1 9.711866 8.936565 8.828190 
402 1 1 9.220934 8.673407 11.366996 
403 1 1 10.156390 9.372153 10.256074 
404 1 1 19.655025 6.486491 0.852026 
405 1 1 20.311217 3.718759 2.002033 
406 1 1 21.140839 6.019165 1.030050 
407 1 1 21.246673 4.417504 0.891111 
408 1 1 17.127920 7.856732 1.923864 
409 1 1 17.957542 10.157138 0.951881 
410 1 1 19.549191 8.088151 0.990966 
411 1 1 18.063376 8.555477 0.812942 
412 1 1 17.572444 8.292320 3.351749 
413 1 1 18.719568 5.787745 1.962948 
414 1 1 15.536271 9.925718 1.884780 
415 1 1 15.045339 9.662561 4.423586 
416 1 1 16.636988 7.593575 4.462671 
417 2 1 5.321151 1.247598 16.801975 
418 2 1 4.569738 0.489551 17.990565 
419 2 1 5.201225 0.875493 19.351280 
420 2 1 3.569571 2.883979 19.600908 
421 2 1 1.310882 2.558181 20.828249 
422 2 1 1.937917 4.892465 19.850536 
423 2 1 2.311049 0.163752 19.217905 
424 2 1 2.818158 2.125932 20.789498 
425 2 1 4.449813 0.117446 20.539870 
426 2 1 2.942536 0.549695 20.578621 
427 2 1 1.186504 4.134418 21.039126 
428 2 1 11.590109 0.262813 11.548362 
429 2 1 9.207042 1.513252 12.986579 
430 2 1 9.838529 1.899195 14.347295 
431 2 1 7.579840 1.573396 15.574635 
432 2 1 8.206875 3.907681 14.596923 
433 2 1 9.087117 1.141148 15.535884 
434 2 1 9.718604 1.527090 16.896600 
435 2 1 6.575221 5.916167 14.846551 
436 2 1 5.196773 2.823835 17.012852 
437 2 1 5.823808 5.158120 16.035140 
438 2 1 7.455462 3.149634 15.785512 
439 2 1 8.086949 3.535576 17.146228 
440 2 1 5.948186 3.581882 15.824263 
441 2 1 5.828260 3.209778 18.373568 
442 2 1 6.455295 5.544062 17.395856 
443 2 1 6.828427 0.815349 16.763225 
444 2 1 6.708502 0.443245 19.312530 
445 2 1 7.335537 2.777529 18.334817 
446 2 1 8.967191 0.769043 18.085189 
447 2 1 9.598678 1.154986 19.445905 
448 2 1 7.459914 1.201292 18.123940 
449 2 1 7.339989 0.829187 20.673245 
450 2 1 7.967024 3.163472 19.695533 
451 2 1 8.847266 0.396939 20.634495 
452 2 1 4.823641 7.552548 17.645484 
453 2 1 2.564952 7.226750 18.872824 
454 2 1 3.445193 4.460217 19.811785 
455 2 1 4.072228 6.794502 18.834073 
456 2 1 5.703883 4.786015 18.584445 
457 2 1 6.335370 5.171958 19.945161 
458 2 1 4.196606 5.218264 18.623196 
459 2 1 4.076680 4.846159 21.172501 
460 2 1 4.703715 7.180444 20.194789 
461 2 1 5.076848 2.451731 19.562158 
462 2 1 5.583957 4.413911 21.133750 
463 2 1 7.215611 2.405425 20.884122 
464 2 1 5.708335 2.837673 20.922873 
465 2 1 0.181885 8.477189 20.311041 
466 2 1 2.440574 8.802988 19.083701 
467 2 1 3.072061 9.188930 20.444417 
468 2 1 1.813539 6.468703 20.061413 
469 2 1 2.320649 8.430883 21.633006 
470 2 1 3.952303 6.422397 21.383378 
471 2 1 2.445026 6.854645 21.422129 
472 2 1 16.227413 1.286515 6.544376 
473 2 1 15.476001 0.528468 7.732966 
474 2 1 16.107487 0.914410 9.093681 
475 2 1 13.848798 0.588612 10.321022 
476 2 1 14.475833 2.922896 9.343309 
477 2 1 15.356075 0.156363 10.282271 
478 2 1 15.987562 0.542306 11.642987 
479 2 1 12.844179 4.931382 9.592937 
480 2 1 11.465731 1.839051 11.759239 
481 2 1 12.092766 4.173336 10.781527 
482 2 1 13.724421 2.164849 10.531899 
483 2 1 14.355908 2.550792 11.892614 
484 2 1 12.217144 2.597098 10.570650 
485 2 1 12.097218 2.224993 13.119955 
486 2 1 12.724253 4.559278 12.142242 
487 2 1 13.604495 1.792745 13.081204 
488 2 1 15.867636 0.170201 14.192292 
489 2 1 13.728873 0.216507 12.870327 
490 2 1 14.235982 2.178687 14.441919 
491 2 1 11.092599 6.567764 12.391870 
492 2 1 8.833910 6.241965 13.619210 
493 2 1 9.460945 8.576250 12.641498 
494 2 1 9.834077 3.847537 12.008867 
495 2 1 9.714152 3.475432 14.558172 
496 2 1 10.341187 5.809717 13.580460 
497 2 1 11.972841 3.801231 13.330832 
498 2 1 12.604328 4.187173 14.691547 
499 2 1 10.465564 4.233479 13.369582 
500 2 1 10.345639 3.861375 15.918888 
501 2 1 10.972674 6.195659 14.941175 
502 2 1 11.345806 1.466946 14.308544 
503 2 1 11.225880 1.094842 16.857849 
504 2 1 11.852915 3.429126 15.880137 
505 2 1 13.484570 1.420640 15.630509 
506 2 1 14.116057 1.806583 16.991225 
507 2 1 11.977293 1.852889 15.669260 
508 2 1 11.857367 1.480784 18.218565 
509 2 1 12.484402 3.815069 17.240852 
510 2 1 13.364644 1.048536 18.179814 
511 2 1 13.996131 1.434478 19.540530 
512 2 1 6.450843 7.492405 15.057428 
513 2 1 8.709532 7.818203 13.830087 
514 2 1 9.341019 8.204145 15.190803 
515 2 1 7.202256 8.250452 13.868838 
516 2 1 7.082330 7.878347 16.418143 
517 2 1 7.709365 10.212632 15.440431 
518 2 1 8.082497 5.483919 14.807800 
519 2 1 7.962572 5.111814 17.357105 
520 2 1 8.589607 7.446099 16.379393 
521 2 1 10.221261 5.437613 16.129765 
522 2 1 10.852748 5.823555 17.490480 
523 2 1 8.713984 5.869861 16.168515 
524 2 1 8.594059 5.497756 18.717821 
525 2 1 9.221094 7.832041 17.740108 
526 2 1 9.594226 3.103328 17.107477 
527 2 1 9.474301 2.731223 19.656782 
528 2 1 10.101336 5.065508 18.679070 
529 2 1 11.732990 3.057022 18.429442 
530 2 1 12.364477 3.442964 19.790158 
531 2 1 10.225713 3.489270 18.468193 
532 2 1 10.105788 3.117166 21.017498 
533 2 1 10.732823 5.451450 20.039785 
534 2 1 11.105955 0.722737 19.407154 
535 2 1 11.613064 2.684917 20.978747 
536 2 1 13.244719 0.676431 20.729119 
537 2 1 11.737442 1.108680 20.767870 
538 2 1 4.699263 9.128786 17.856361 
539 2 1 6.957953 9.454585 16.629020 
540 2 1 7.589440 9.840527 17.989736 
541 2 1 5.450676 9.886833 16.667771 
542 2 1 5.330750 9.514728 19.217076 
543 2 1 6.330918 7.120300 17.606733 
544 2 1 6.210992 6.748196 20.156038 
545 2 1 6.838027 9.082480 19.178325 
546 2 1 8.469681 7.073994 18.928698 
547 2 1 9.101168 7.459936 20.289413 
548 2 1 6.962405 7.506242 18.967448 
549 2 1 6.842479 7.134138 21.516754 
550 2 1 7.469514 9.468422 20.539041 
551 2 1 7.842646 4.739709 19.906410 
552 2 1 8.349756 6.701889 21.478003 
553 2 1 9.981410 4.693403 21.228375 
554 2 1 8.474133 5.125652 21.267126 
555 2 1 2.947684 10.765168 20.655294 
556 2 1 5.206373 11.090966 19.427953 
557 2 1 5.837860 11.476909 20.788669 
558 2 1 4.579338 8.756682 20.405666 
559 2 1 20.744792 1.938112 4.089696 
560 2 1 19.113137 3.946598 4.339324 
561 2 1 17.734690 0.854266 6.505625 
562 2 1 18.361725 3.188551 5.527913 
563 2 1 19.993379 1.180065 5.278285 
564 2 1 20.624866 1.566007 6.639001 
565 2 1 18.486102 1.612313 5.317036 
566 2 1 18.366177 1.240209 7.866341 
567 2 1 18.993212 3.574493 6.888629 
568 2 1 19.873454 0.807960 7.827590 
569 2 1 20.504941 1.193903 9.188306 
570 2 1 16.730071 5.197037 5.777541 
571 2 1 17.361557 5.582979 7.138257 
572 2 1 15.102868 5.257181 8.365597 
573 2 1 15.729903 7.591466 7.387884 
574 2 1 16.103036 2.862753 6.755253 
575 2 1 15.983110 2.490648 9.304558 
576 2 1 16.610145 4.824933 8.326846 
577 2 1 18.241799 2.816447 8.077218 
578 2 1 18.873286 3.202389 9.437934 
579 2 1 16.734522 3.248695 8.115969 
580 2 1 16.614597 2.876590 10.665274 
581 2 1 17.241632 5.210875 9.687562 
582 2 1 17.614764 0.482162 9.054931 
583 2 1 17.494839 0.110057 11.604236 
584 2 1 18.121874 2.444342 10.626523 
585 2 1 19.753528 0.435856 10.376895 
586 2 1 20.385015 0.821798 11.737611 
587 2 1 18.246251 0.868104 10.415646 
588 2 1 18.126326 0.496000 12.964951 
589 2 1 18.753361 2.830284 11.987239 
590 2 1 19.633603 0.063751 12.926201 
591 2 1 20.265090 0.449694 14.286916 
592 2 1 12.719801 6.507620 9.803814 
593 2 1 13.346836 8.841905 8.826102 
594 2 1 14.978491 6.833419 8.576474 
595 2 1 15.609978 7.219361 9.937190 
596 2 1 13.471214 7.265667 8.615225 
597 2 1 13.351288 6.893562 11.164530 
598 2 1 13.978323 9.227847 10.186817 
599 2 1 14.351456 4.499134 9.554186 
600 2 1 14.231530 4.127030 12.103491 
601 2 1 14.858565 6.461314 11.125779 
602 2 1 16.490220 4.452828 10.876151 
603 2 1 17.121706 4.838770 12.236867 
604 2 1 14.982943 4.885076 10.914902 
605 2 1 14.863017 4.512972 13.464207 
606 2 1 15.490052 6.847256 12.486495 
607 2 1 15.863185 2.118543 11.853864 
608 2 1 15.743259 1.746439 14.403169 
609 2 1 16.370294 4.080723 13.425456 
610 2 1 18.001948 2.072237 13.175828 
611 2 1 18.633435 2.458180 14.536544 
612 2 1 16.494671 2.504486 13.214579 
613 2 1 16.374746 2.132381 15.763884 
614 2 1 17.001781 4.466666 14.786172 
615 2 1 17.882023 1.700133 15.725134 
616 2 1 20.145164 0.077589 16.836221 
617 2 1 18.006400 0.123895 15.514256 
618 2 1 18.513510 2.086075 17.085849 
619 2 1 10.968222 8.144002 12.602747 
620 2 1 11.595257 10.478286 11.625035 
621 2 1 13.226911 8.469800 11.375407 
622 2 1 13.858398 8.855743 12.736123 
623 2 1 11.719634 8.902049 11.414158 
624 2 1 11.599709 8.529944 13.963463 
625 2 1 12.226744 10.864229 12.985750 
626 2 1 12.599876 6.135516 12.353119 
627 2 1 12.479950 5.763411 14.902424 
